Timestamp	Event type	Contents
02:00:08.888 589 050	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:08.888 589 190	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:08.888 591 080	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:08.888 591 260	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:08.888 591 380	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:08.888 592 410	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:08.888 592 730	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:08.888 593 730	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:08.888 594 030	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:08.888 595 030	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:08.888 595 340	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:08.888 596 320	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:08.888 596 620	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:08.888 597 600	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:08.888 597 890	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:08.888 598 870	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:08.888 599 170	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:08.888 600 140	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:08.888 600 440	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:08.888 601 410	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:08.888 601 720	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:08.888 602 690	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:08.888 602 990	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:08.888 603 960	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:08.888 604 270	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:08.888 605 270	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:08.888 605 590	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:08.888 606 570	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:08.888 606 870	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:08.888 607 860	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:08.888 608 180	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:08.888 608 980	ACC_START	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:08.888 609 180	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:08.888 609 500	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:08.888 611 150	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:08.888 611 480	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:08.888 645 360	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:08.888 660 860	XFER_START	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:08.889 758 790	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:08.889 759 100	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:08.889 760 260	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:08.889 760 570	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:08.890 143 090	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:08.891 010 910	ACC_STOP	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:08.891 011 000	XFER_STOP	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:08.891 013 890	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 014 210	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 014 620	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 014 930	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 015 330	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 015 640	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 016 040	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 016 350	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 016 750	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 017 060	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 017 460	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 017 770	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 018 170	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 018 480	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 018 880	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 019 190	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 019 590	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 019 900	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 020 300	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 020 610	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 021 010	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 021 320	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 021 720	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 022 030	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 022 430	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 022 740	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 023 140	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 023 450	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:08.891 023 850	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:09.942 725 250	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:09.942 729 520	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:09.942 729 960	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:09.942 731 100	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:09.942 731 400	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:09.942 736 360	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:09.942 736 550	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:09.942 736 680	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:09.942 739 690	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:09.942 739 840	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:09.942 740 010	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:09.942 741 830	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:09.942 742 150	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:09.942 743 380	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:09.942 743 700	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:09.942 745 040	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:09.942 745 360	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:09.942 746 680	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:09.942 747 000	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:09.942 748 210	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:09.942 748 530	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:09.942 749 680	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:09.942 750 000	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:09.942 751 390	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:09.942 751 710	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:09.942 752 960	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:09.942 753 280	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:09.942 754 410	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:09.942 754 730	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:09.942 755 860	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:09.942 756 180	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:09.942 757 430	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:09.942 757 750	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:09.942 759 140	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:09.942 759 460	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:09.942 760 580	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:09.942 760 900	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:09.942 761 790	ACC_START	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:09.942 761 970	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:09.942 762 010	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-send[0], file=dbg_file, line=9, column=42
02:00:09.942 762 330	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:09.942 765 090	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-receive[0], file=dbg_file, line=9, column=42
02:00:09.942 765 420	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:09.942 774 870	XFER_START	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:09.943 492 710	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 493 030	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 494 340	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 494 660	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 505 690	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:09.943 538 380	ACC_STOP	name=hw_conv_mpool_dfp_1[0], file=dbg_file, line=9, column=42
02:00:09.943 538 470	XFER_STOP	name=hw_conv_mpool_dfp_1_if:M_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:09.943 541 430	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pfmap_out_data-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 541 760	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 542 220	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 542 560	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 542 960	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 543 280	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 543 680	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 544 000	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 544 400	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 544 710	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 545 110	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 545 430	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 545 830	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 546 150	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 546 550	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 546 990	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 547 400	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 547 720	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 548 120	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 548 440	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 548 840	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 549 160	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 549 560	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 549 880	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 550 280	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 550 600	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 551 000	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 551 320	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 551 720	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pstride-wait[0], file=dbg_file, line=9, column=42
02:00:09.943 553 500	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:09.943 554 300	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdSend[0], file=dbg_file, line=9, column=42
02:00:09.943 554 620	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:09.943 555 040	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync-cmdWait[0], file=dbg_file, line=9, column=42
02:00:09.943 555 340	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:09.943 557 110	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:fmap_in_data-send[0], file=dbg_file, line=9, column=42
02:00:09.943 557 260	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_0[0], file=dbg_file, line=9, column=42
02:00:09.943 557 400	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:09.943 559 140	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:param_data-send[0], file=dbg_file, line=9, column=42
02:00:09.943 559 310	XFER_START	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:09.943 559 460	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:09.943 560 550	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:h_in-send[0], file=dbg_file, line=9, column=42
02:00:09.943 560 860	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:09.943 561 830	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:w_in-send[0], file=dbg_file, line=9, column=42
02:00:09.943 562 130	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:09.943 563 130	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_in-send[0], file=dbg_file, line=9, column=42
02:00:09.943 563 420	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:09.943 564 390	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ch_out-send[0], file=dbg_file, line=9, column=42
02:00:09.943 564 580	XFER_STOP	name=hw_conv_mpool_dfp_1_if:S_AXIS_FIFO_1[0], file=dbg_file, line=9, column=42
02:00:09.943 564 690	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:09.943 565 680	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pad-send[0], file=dbg_file, line=9, column=42
02:00:09.943 565 980	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:09.943 566 960	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:kernel-send[0], file=dbg_file, line=9, column=42
02:00:09.943 567 260	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:09.943 568 250	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:stride-send[0], file=dbg_file, line=9, column=42
02:00:09.943 568 550	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:09.943 569 520	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ei-send[0], file=dbg_file, line=9, column=42
02:00:09.943 569 840	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:09.943 570 820	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:eo-send[0], file=dbg_file, line=9, column=42
02:00:09.943 571 120	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:09.943 572 110	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ep-send[0], file=dbg_file, line=9, column=42
02:00:09.943 572 430	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:09.943 573 400	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:use_relu-send[0], file=dbg_file, line=9, column=42
02:00:09.943 573 720	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:09.943 574 700	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:ppad-send[0], file=dbg_file, line=9, column=42
02:00:09.943 575 000	SW_START	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
02:00:09.943 575 990	SW_STOP	name=_p0_hw_conv_mpool_dfp_1_noasync:pkernel-send[0], file=dbg_file, line=9, column=42
